"YMTGDP","ITMCDP","CLRCDP","ACT","FREE","KEEPS","LOWLIMIT","CONSUME","DELIVERY","PRODUCTION","PURCHES"
201501,42875,580,2000,2000,0,0,0,0,0,0
201501,236228,580,0,0,0,0,0,0,0,0
201501,267001,30,0,0,0,0,0,0,0,0
201501,267001,580,0,0,0,0,0,0,0,0
201501,306493,580,121.7,121.7,0,0,0,0,0,0
201501,345189,580,7000,6000,0,0,0,200,0,5000
201501,403025,580,0,0,0,0,0,0,0,0
201501,464169,580,20,20,0,0,0,0,0,0
201501,1022944,580,0,0,0,0,0,0,0,0
201501,1040233,580,0,0,0,0,0,0,0,0
201501,1040234,580,0,0,0,0,0,0,0,0
201501,1043617,30,0,0,0,0,0,93,93,0
201501,1043617,580,558,0,0,0,0,5560,818,0
201501,1052730,30,592,592,0,0,0,0,0,0
201501,1065308,580,0,0,0,0,0,0,0,0
201501,1094947,580,0,0,0,0,0,0,0,0
201501,1097782,580,0,0,0,0,0,0,0,0
201501,1101304,580,0,0,0,0,0,0,0,0
201501,1110902,580,0,0,0,0,0,1000,1000,0
201501,1117808,30,0,0,0,0,0,0,0,0
201501,1117808,580,20,0,0,0,0,0,20,0
201501,1186333,580,20,0,20,0,161.3,0,0,20
201501,1238326,580,0,0,0,0,0,0,0,0
201501,1239634,580,0,0,0,0,0,0,0,0
201501,1239635,580,0,0,0,0,0,0,0,0
201501,1246424,580,0,0,0,0,0,0,0,0
201501,1247603,30,0,0,0,0,0,0,0,0
201501,1247603,580,0,0,0,0,0,0,0,0
201501,1306061,580,0,0,0,0,0,30,30,0
201501,1323375,580,0,0,0,0,0,0,0,0
201501,1351710,580,0,0,0,0,0,0,0,0
201501,1351711,580,0,0,0,0,0,0,0,0
201501,1371413,580,0,0,0,0,0,0,0,0
201501,1371593,580,0,0,0,0,0,0,0,0
201501,1371651,580,0,0,0,0,0,0,0,0
201501,1371656,580,0,0,0,0,0,0,0,0
201501,1371661,580,0,0,0,0,0,0,0,0
201501,1398500,580,0,0,0,0,0,0,0,0
201501,1401220,580,0,0,0,0,0,0,0,0
201501,1415687,580,0,0,0,0,0,0,0,0
201501,1419109,580,0,0,0,0,0,0,0,0
201501,1420200,580,0,0,0,0,0,0,0,0
201501,1440762,580,0,0,0,0,0,36,36,0
201501,1444713,580,0,0,0,0,0,0,0,0
201501,1553859,580,0,0,0,0,0,0,0,0
201501,1608790,580,0,0,0,0,0,0,0,0
201501,1899424,580,0,0,0,0,0,0,0,0
201501,2243523,30,4.1,4.1,0,0,0,0,0,0
201501,2243523,580,0,0,0,0,0,0,0,0
201501,2444435,30,386.5,62.5,324,0,2267,0,0,2500
201501,2444435,580,58793.5,38718.2,0,0,15746.9,0,0,27600
201501,2444436,580,5800,0,0,0,0,0,5800,0
201501,2444439,580,9746.4,5125.3,3739.3,0,14365.7,0,0,23330
201501,2444440,580,0,0,0,0,0,10900,10600,300
201501,2476964,580,200,0,0,0,0,0,200,0
201501,2505081,580,0,0,0,0,0,50,50,0
201501,2517725,30,275.4,275.4,0,0,0,0,0,0
201501,2517725,580,150247.3,133457,0,0,24807.8,0,0,0
201501,2530359,580,6000,6000,0,0,0,0,0,0
201501,2543678,580,0,0,0,0,0,0,0,0
201501,2569159,580,0,0,0,0,0,0,0,0
201501,2617190,580,159.3,159.3,0,0,0,0,0,0
201501,2617271,30,160.3,160.3,0,0,0,0,0,0
201501,2617271,580,32,32,0,0,0,0,0,0
201501,2617272,580,80.6,80.6,0,0,0,0,0,0
201501,2617273,580,38.7,38.7,0,0,0,0,0,0
201501,2617276,30,1399,1399,0,0,0,0,0,0
201502,2842,30,44.8,44.8,0,0,0,0,0,0
201502,2842,580,5330.4,3558,0,0,3080,0,6758.4,0
201502,8110,30,6783.4,1073.9,0,0,15167.7,0,14920,0
201502,8110,580,2845654.6,2591922.4,0,0,459814.7,0,0,0
201502,9007,30,0,0,0,0,0,0,0,0
201502,9007,580,379415,350015,0,0,0,68400,0,1e+05
201502,12222,30,0,0,0,0,0,0,0,0
201502,12222,580,56.9,56.9,0,0,23.1,0,0,80
201502,13976,30,0,0,0,0,0,0,0,0
201502,13976,580,65.4,65.4,0,0,27.8,0,141.2,0
201502,21192,580,0,0,0,0,0,0,0,0
201502,42875,580,2000,2000,0,0,0,0,0,0
201502,236228,580,0,0,0,0,0,0,0,0
201502,267001,30,0,0,0,0,0,0,0,0
201502,267001,580,0,0,0,0,0,0,0,0
201502,306493,580,121.7,121.7,0,0,0,0,0,0
201502,345189,580,6000,6000,0,0,0,1000,0,0
201502,403025,580,0,0,0,0,0,0,0,0
201502,464169,580,20,20,0,0,0,0,0,0
201502,1022944,580,0,0,0,0,0,0,0,0
201502,1040233,580,0,0,0,0,0,0,0,0
201502,1040234,580,0,0,0,0,0,0,0,0
201502,1043617,30,0,0,0,0,0,0,0,0
201502,1043617,580,46,0,0,0,0,3115,2603,0
201502,1052730,30,592,592,0,0,0,0,0,0
201502,1065308,580,0,0,0,0,0,0,0,0
201502,1094947,580,0,0,0,0,0,0,0,0
201502,1097782,580,0,0,0,0,0,0,0,0
201502,1101304,580,0,0,0,0,0,0,0,0
201502,1110902,580,0,0,0,0,0,0,0,0
201502,1117808,30,0,0,0,0,0,0,0,0
201502,1117808,580,0,0,0,0,0,20,0,0
201502,1186333,580,30,10,20,0,0,0,0,10
201502,1238326,580,0,0,0,0,0,0,0,0
201502,1239634,580,0,0,0,0,0,0,0,0
201502,1239635,580,0,0,0,0,0,0,0,0
201502,1246424,580,0,0,0,0,0,0,0,0
201502,1247603,580,0,0,0,0,0,0,0,0
201502,1306061,580,0,0,0,0,0,20,20,0
201502,1323375,580,0,0,0,0,0,0,0,0
201502,1351710,580,0,0,0,0,0,0,0,0
201502,1351711,580,0,0,0,0,0,0,0,0
201502,1371413,580,0,0,0,0,0,0,0,0
201502,1371593,580,0,0,0,0,0,0,0,0
201502,1371651,580,0,0,0,0,0,0,0,0
201502,1371656,580,0,0,0,0,0,0,0,0
201502,1371661,580,0,0,0,0,0,0,0,0
201502,1398500,580,0,0,0,0,0,0,0,0
201502,1401220,580,0,0,0,0,0,0,0,0
201502,1415687,580,0,0,0,0,0,0,0,0
201502,1419109,580,0,0,0,0,0,0,0,0
201502,1420200,580,0,0,0,0,0,0,0,0
201502,1440762,580,0,0,0,0,0,0,0,0
201502,1444713,580,0,0,0,0,0,0,0,0
201502,1553859,580,0,0,0,0,0,0,0,0
201502,1608790,580,0,0,0,0,0,0,0,0
201502,1899424,580,0,0,0,0,0,0,0,0
201502,2243523,30,4.1,4.1,0,0,0,0,0,0
201502,2243523,580,0,0,0,0,0,0,0,0
201502,2444435,30,386.5,386.5,0,0,0,0,0,0
201502,2444435,580,82875,82812.6,0,0,32718.5,0,0,56800
201502,2444436,580,200,0,0,0,0,5400,400,0
201502,2444439,580,7163.4,2435.6,2600,0,2583,0,0,0
201502,2444440,580,0,0,0,0,0,0,0,0
201502,2476964,580,10,0,0,0,0,245,55,0
201502,2505081,580,0,0,0,0,0,8,8,0
201502,2517725,30,275.4,275.4,0,0,0,0,0,0
201502,2517725,580,115512,103082.6,0,0,34735.3,0,0,0
201502,2530359,580,5200,2600,0,0,0,800,0,0
201502,2543678,580,0,0,0,0,0,0,0,0
201502,2569159,580,0,0,0,0,0,0,0,0
201502,2617190,580,4359.3,159.3,0.4,0,0,0,0,4200
201502,2617271,30,160.3,160.3,0,0,0,0,0,0
201502,2617271,580,32,32,0,0,0,0,0,0
201502,2617272,580,80.6,80.6,0,0,0,0,0,0
201502,2617273,580,38.7,38.7,0,0,0,0,0,0
201502,2617276,30,1399,1399,0,0,0,0,0,0
201503,2842,30,0,0,0,0,472.4,0,450.7,0
201503,2842,580,6354,6300.6,0,0,5648.8,0,6813.9,0
201503,8110,30,9849.3,2616.8,7.7,0,11854.1,0,14920,0
201503,8110,580,2093752.1,1663897.3,0,0,751902.5,0,0,0
201503,9007,30,0,0,0,0,0,2000,2000,0
201503,9007,580,419415,367215,0,0,0,55600,0,1e+05
201503,12222,30,0,0,0,0,0,0,0,0
201503,12222,580,1481,0,190.8,0,61.1,0,0,1500
201503,13976,30,0,0,0,0,0,0,0,0
201503,13976,580,0,0,0,0,40.4,0,0,0
201503,21192,580,0,0,0,0,0,0,0,0
201503,42875,580,2000,1600,0,0,0,0,0,0
201503,236228,580,69.9,19.4,0,0,0,0,69.9,0
201503,267001,30,0,0,0,0,0,0,0,0
201503,267001,580,0,0,0,0,0,0,0,0
201503,306493,580,121.7,121.7,0,0,0,0,0,0
201503,345189,580,200,0,0,0,0,5800,0,0
201503,403025,580,0,0,0,0,0,0,0,0
201503,464169,580,20,20,0,0,0,0,0,0
201503,1022944,580,0,0,0,0,0,0,0,0
201503,1040233,580,0,0,0,0,0,0,0,0
201503,1040234,580,0,0,0,0,0,0,0,0
201503,1043617,30,0,0,0,0,0,0,0,0
201503,1043617,580,230,0,0,0,0,2676,2860,0
201503,1052730,30,592,592,0,0,0,0,0,0
201503,1065308,580,0,0,0,0,0,0,0,0
201503,1094947,580,0,0,0,0,0,0,0,0
201503,1097782,580,0,0,0,0,0,0,0,0
201503,1101304,580,0,0,0,0,0,0,0,0
201503,1110902,580,0,0,0,0,0,0,0,0
201503,1117808,30,0,0,0,0,0,0,0,0
201503,1117808,580,0,0,0,0,0,105,105,0
201503,1186333,580,30,30,0,0,0,0,0,0
201503,1238326,580,0,0,0,0,0,0,0,0
201503,1239634,580,0,0,0,0,0,0,0,0
201503,1239635,580,0,0,0,0,0,0,0,0
201503,1246424,580,0,0,0,0,0,0,0,0
201503,1247603,580,0,0,0,0,0,0,0,0
201503,1306061,580,0,0,0,0,0,40,40,0
201503,1323375,580,0,0,0,0,0,0,0,0
201503,1351710,580,0,0,0,0,0,0,0,0
201503,1351711,580,0,0,0,0,0,0,0,0
201503,1371413,580,0,0,0,0,0,0,0,0
201503,1371593,580,0,0,0,0,0,0,0,0
201503,1371651,580,0,0,0,0,0,0,0,0
201503,1371656,580,0,0,0,0,0,0,0,0
201503,1371661,580,0,0,0,0,0,0,0,0
201503,1398500,580,0,0,0,0,0,0,0,0
201503,1401220,580,0,0,0,0,0,0,0,0
201503,1415687,580,0,0,0,0,0,0,0,0
201503,1419109,580,0,0,0,0,0,0,0,0
201503,1420200,580,0,0,0,0,0,0,0,0
201503,1440762,580,0,0,0,0,0,0,0,0
201503,1444713,580,0,0,0,0,0,0,0,0
201503,1553859,580,0,0,0,0,0,0,0,0
201503,1608790,580,0,0,0,0,0,0,0,0
201503,1899424,580,0,0,0,0,0,0,0,0
201503,2243523,30,1.2,1.2,0,0,2.9,0,0,0
201503,2243523,580,0,0,0,0,0,0,0,0
201503,2444435,30,149,0,0,0,237.5,0,0,0
201503,2444435,580,125086.3,100631.9,0,0,75388.7,0,0,117600
201503,2444436,580,0,0,0,0,0,200,0,0
201503,2444439,580,15712.9,0.3,43,0,8450.5,0,0,17000
201503,2444440,580,0,0,0,0,0,0,0,0
201503,2476964,580,0,0,0,0,0,10,0,0
201503,2505081,580,0,0,0,0,0,0,0,0
201503,2517725,30,275.4,275.4,0,0,0,0,0,0
201503,2517725,580,83511.9,62430.9,0,0,31300.1,0,0,0
201503,2530359,580,0,0,0,0,0,5600,400,0
201503,2543678,580,0,0,0,0,0,0,0,0
201503,2569159,580,0,0,0,0,0,0,0,0
201503,2617190,580,6128.8,1324.6,4804.2,0,4230.5,0,0,6000
201503,2617271,30,160.3,160.3,0,0,0,0,0,0
201503,2617271,580,32,32,0,0,0,0,0,0
201503,2617272,580,80.6,80.6,0,0,0,0,0,0
201503,2617273,580,38.7,38.7,0,0,0,0,0,0
201503,2617276,30,1399,1399,0,0,0,0,0,0
201504,2842,30,0,0,0,0,0,0,0,0
201504,2842,580,3725.3,3221.4,0,0,2437.4,0,0,0
201504,8110,30,6892.2,0.3,7.7,0,11065.3,0,8108.2,0
201504,8110,580,1311589.5,996246.4,0,0,775162.6,0,0,0
201504,9007,30,0,0,0,0,0,200,200,0
201504,9007,580,388415,333815,0,0,0,76200,0,50000
201504,12222,30,0,0,0,0,0,0,0,0
201504,12222,580,86.8,0.1,0,0,2351.6,0,0,1100
201504,13976,30,0,0,0,0,0,0,0,0
201504,13976,580,668.1,0.1,0,0,1023.1,0,1662.1,0
201504,21192,580,0,0,0,0,0,0,0,0
201504,42875,580,1600,1600,0,0,0,400,0,0
201504,236228,580,0,0,0,0,50.5,0,0,0
201504,267001,30,0,0,0,0,0,0,0,0
201504,267001,580,0,0,0,0,0,0,0,0
201504,306493,580,121.7,121.7,0,0,0,0,0,0
201504,345189,580,800,0,0,0,0,400,1000,0
201504,403025,580,0,0,0,0,0,0,0,0
201504,464169,580,20,20,0,0,0,0,0,0
201504,1022944,580,0,0,0,0,0,0,0,0
201504,1040233,580,0,0,0,0,0,0,0,0
201504,1040234,580,0,0,0,0,0,0,0,0
201504,1043617,30,0,0,0,0,0,0,0,0
201504,1043617,580,958,0,0,0,0,2442,3170,0
201504,1052730,30,592,592,0,0,0,0,0,0
201504,1065308,580,0,0,0,0,0,0,0,0
201504,1094947,580,0,0,0,0,0,0,0,0
201504,1097782,580,0,0,0,0,0,0,0,0
201504,1101304,580,0,0,0,0,0,0,0,0
201504,1110902,580,0,0,0,0,0,0,0,0
201504,1117808,30,0,0,0,0,0,0,0,0
201504,1117808,580,0,0,0,0,0,0,0,0
201504,1186333,580,30,30,0,0,0,0,0,0
201504,1238326,580,0,0,0,0,0,0,0,0
201504,1239634,580,0,0,0,0,0,0,0,0
201504,1239635,580,0,0,0,0,0,0,0,0
201504,1246424,580,0,0,0,0,0,0,0,0
201504,1247603,580,0,0,0,0,0,0,0,0
201504,1306061,580,0,0,0,0,0,10,10,0
201504,1323375,580,0,0,0,0,0,0,0,0
201504,1351710,580,0,0,0,0,0,0,0,0
201504,1351711,580,0,0,0,0,0,0,0,0
201504,1371413,580,0,0,0,0,0,0,0,0
201504,1371593,580,0,0,0,0,0,0,0,0
201504,1371651,580,0,0,0,0,0,0,0,0
201504,1371656,580,0,0,0,0,0,0,0,0
201504,1371661,580,0,0,0,0,0,0,0,0
201504,1398500,580,0,0,0,0,0,0,0,0
201504,1401220,580,0,0,0,0,0,50,50,0
201504,1415687,580,0,0,0,0,0,0,0,0
201504,1419109,580,0,0,0,0,0,0,0,0
201504,1420200,580,0,0,0,0,0,0,0,0
201504,1440762,580,0,0,0,0,0,30,30,0
201504,1444713,580,0,0,0,0,0,0,0,0
201504,1553859,580,0,0,0,0,0,0,0,0
201504,1608790,580,0,0,0,0,0,0,0,0
201504,1899424,580,0,0,0,0,0,0,0,0
201504,2243523,30,1.2,1.2,0,0,0,0,0,0
201504,2243523,580,0,0,0,0,0,0,0,0
201504,2444435,30,144.9,0,0,0,4.1,0,0,0
201504,2444435,580,160924.5,145918.9,1846.5,0,41161.8,0,0,77000
201504,2444436,580,200,0,0,0,0,0,800,0
201504,2444439,580,7884.8,4628.6,3526,0,38820.6,0,0,31000
201504,2444440,580,0,0,0,0,0,400,300,100
201504,2476964,580,4,0,0,0,0,15,19,0
201504,2505081,580,0,0,0,0,0,0,0,0
201504,2517725,30,275.4,275.4,0,0,0,0,0,0
201504,2517725,580,62140.3,56050.8,0,0,21371.6,0,0,0
201504,2530359,580,0,0,0,0,0,0,0,0
201504,2543678,580,0,0,0,0,0,0,0,0
201504,2566588,580,0,0,0,0,0,0,0,0
201504,2569159,580,0,0,0,0,0,0,0,0
201504,2617190,580,5364.9,2461.5,0,0,763.9,0,0,0
201504,2617271,30,160.3,160.3,0,0,0,0,0,0
201504,2617271,580,32,32,0,0,0,0,0,0
201504,2617272,580,80.6,80.6,0,0,0,0,0,0
201504,2617273,580,38.7,38.7,0,0,0,0,0,0
201504,2617276,30,1399,1399,0,0,0,0,0,0
201504,2617276,580,9.6,9.6,0,0,40.4,0,0,50
201505,2842,30,58.1,52.9,0,0,28.7,0,183.7,0
201505,2842,580,2766.7,411.1,0,0,873.1,0,0,0
201505,8110,30,13145.3,9871.9,0,0,8666.9,0,14920,0
201505,8110,580,806208.1,629960.4,2800,0,505381.4,0,0,0
201505,9007,30,0,0,0,0,0,0,0,0
201505,9007,580,339215,320215,0,0,0,62200,13000,0
201505,12222,30,3.9,0,33.5,0,396.1,0,0,400
201505,12222,580,19.8,9.7,10.1,0,1177,0,0,1110
201505,13976,30,0,0,0,0,0,0,0,0
201505,13976,580,142.2,0.2,0,0,5426.7,0,4837.2,0
201505,21192,580,0,0,0,0,0,0,0,0
201505,42875,580,1600,1600,0,0,0,0,0,0
201505,236228,580,0,0,0,0,0,0,0,0
201505,267001,30,0,0,0,0,0,0,0,0
201505,267001,580,0,0,0,0,0,0,0,0
201505,306493,580,121.7,121.7,0,0,0,0,0,0
201505,345189,580,0,0,0,0,0,1800,1000,0
201505,403025,580,0,0,0,0,0,0,0,0
201505,464169,580,20,20,0,0,0,0,0,0
201505,1040233,580,0,0,0,0,0,0,0,0
201505,1040234,580,0,0,0,0,0,0,0,0
201505,1043617,30,0,0,0,0,0,0,0,0
201505,1043617,580,984,0,0,0,0,1811,1837,0
201505,1052730,30,592,592,0,0,0,0,0,0
201505,1065308,580,0,0,0,0,0,0,0,0
201505,1094947,580,0,0,0,0,0,0,0,0
201505,1097782,580,0,0,0,0,0,0,0,0
201505,1101304,580,0,0,0,0,0,0,0,0
201505,1110902,580,0,0,0,0,0,0,0,0
201505,1117808,30,0,0,0,0,0,0,0,0
201505,1117808,580,0,0,0,0,0,0,0,0
201505,1186333,580,30,30,0,0,0,0,0,0
201505,1238326,580,0,0,0,0,0,0,0,0
201505,1239635,580,0,0,0,0,0,0,0,0
201505,1246424,580,0,0,0,0,0,0,0,0
201505,1247603,580,0,0,0,0,0,0,0,0
201505,1306061,580,0,0,0,0,0,10,10,0
201505,1323375,580,0,0,0,0,0,0,0,0
201505,1351710,580,0,0,0,0,0,0,0,0
201505,1351711,580,0,0,0,0,0,0,0,0
201505,1371413,580,0,0,0,0,0,0,0,0
201505,1371593,580,0,0,0,0,0,0,0,0
201505,1371651,580,0,0,0,0,0,0,0,0
201505,1371656,580,0,0,0,0,0,0,0,0
201505,1371661,580,0,0,0,0,0,0,0,0
201505,1398500,580,0,0,0,0,0,0,0,0
201505,1401220,580,0,0,0,0,0,0,0,0
201505,1415687,580,0,0,0,0,0,0,0,0
201505,1419109,580,0,0,0,0,0,0,0,0
201505,1420200,580,0,0,0,0,0,500,500,0
201505,1440762,580,0,0,0,0,0,2,2,0
201505,1444713,580,0,0,0,0,0,0,0,0
201505,1553859,580,0,0,0,0,0,0,0,0
201505,1608790,580,0,0,0,0,0,0,0,0
201505,1899424,580,0,0,0,0,0,0,0,0
201505,2243523,30,1.2,1.2,0,0,0,0,0,0
201505,2243523,580,0,0,0,0,0,0,0,0
201505,2444435,30,141,137.6,0,0,3.9,0,0,0
201505,2444435,580,130694.2,92374.4,1846.5,20000,30230.3,0,0,0
201505,2444436,580,0,0,0,0,0,200,0,0
201505,2444439,580,11853.9,6697.7,4926.8,20000,41130.9,0,0,45100
201505,2444440,580,0,0,0,0,0,400,400,0
201505,2476964,580,0,0,0,0,0,54,50,0
201505,2505081,580,10,0,0,0,0,0,10,0
201505,2517725,30,275.4,247.8,0,0,0,0,0,0
201505,2517725,580,100740.4,100019.2,0,0,6199.9,0,44800,0
201505,2530359,580,0,0,0,0,0,0,0,0
201505,2543678,580,0,0,0,0,45160,0,45160,0
201505,2566588,580,21.4,0,29.2,0,8.6,0,0,30
201505,2569159,580,0,0,0,0,0,0,0,0
201505,2617190,580,10555.4,2455.4,4174.8,0,2909.5,0,0,8100
201505,2617271,30,160.3,160.3,0,0,0,0,0,0
201505,2617271,580,32,32,0,0,0,0,0,0
201505,2617272,580,80.6,80.6,0,0,0,0,0,0
201505,2617273,580,38.7,38.7,0,0,0,0,0,0
201505,2617276,30,1399,1399,0,0,0,0,0,0
201505,2617276,580,9.6,9.6,0,0,0,0,0,0
201506,2842,30,0.1,0.1,0,0,34.1,0,64.6,0
201506,2842,580,3171.3,3164.2,0,0,6202.5,0,6768.1,0
201506,8110,30,6483.2,4515.2,0,0,6662.1,0,0,0
201506,8110,580,1009932.8,914074.9,2619.7,0,459685.3,0,663410,0
201506,9007,30,0,0,0,0,0,200,200,0
201506,9007,580,404215,369415,0,0,0,35000,0,1e+05
201506,12222,30,29.5,29.5,0,0,624.4,0,0,650
201506,12222,580,13.9,13.9,0,0,5.9,0,0,0
201506,13976,30,0,0,0,0,0,0,0,0
201506,13976,580,86.6,86.6,0,0,4691.7,0,4598,0
201506,21192,580,0,0,5.8,0,0,0,0,0
201506,42875,580,1600,1600,0,0,0,0,0,0
201506,236228,580,0,0,0,0,0,0,0,0
201506,267001,30,0,0,0,0,0,0,0,0
201506,267001,580,0,0,0,0,0,0,0,0
201506,306493,580,121.7,121.7,0,0,0,0,0,0
201506,345189,580,400,0,0,0,0,4200,4600,0
201506,403025,580,0,0,0,0,0,0,0,0
201506,464169,580,20,20,0,0,0,0,0,0
201506,1040233,580,0,0,0,0,0,0,0,0
201506,1043617,30,0,0,0,0,0,0,0,0
201506,1043617,580,626,0,0,0,0,1871,1591,0
201506,1052730,30,592,592,0,0,0,0,0,0
201506,1065308,580,0,0,0,0,0,0,0,0
201506,1094947,580,0,0,0,0,0,0,0,0
201506,1097782,580,0,0,0,0,0,0,0,0
201506,1110902,580,0,0,0,0,0,0,0,0
201506,1117808,30,0,0,0,0,0,10,10,0
201506,1117808,580,0,0,0,0,0,15,15,0
201506,1186333,580,30,0,0,0,0,0,0,0
201506,1238326,580,0,0,0,0,0,0,0,0
201506,1239635,580,0,0,0,0,0,0,0,0
201506,1246424,580,0,0,0,0,0,0,0,0
201506,1247603,580,0,0,0,0,0,0,0,0
201506,1306061,580,0,0,0,0,0,40,40,0
201506,1323375,580,0,0,0,0,0,0,0,0
201506,1351710,580,0,0,0,0,0,0,0,0
201506,1351711,580,0,0,0,0,0,0,0,0
201506,1371413,580,0,0,0,0,0,0,0,0
201506,1371593,580,0,0,0,0,0,0,0,0
201506,1371651,580,0,0,0,0,0,0,0,0
201506,1371656,580,0,0,0,0,0,0,0,0
201506,1371661,580,0,0,0,0,0,0,0,0
201506,1398500,580,0,0,0,0,0,0,0,0
201506,1401220,580,0,0,0,0,0,0,0,0
201506,1415687,580,0,0,0,0,0,0,0,0
201506,1419109,580,0,0,0,0,0,0,0,0
201506,1420200,580,0,0,0,0,0,0,0,0
201506,1440762,580,0,0,0,0,0,0,0,0
201506,1444713,580,0,0,0,0,0,0,0,0
201506,1553859,580,0,0,0,0,0,0,0,0
201506,1608790,580,0,0,0,0,0,0,0,0
201506,1899424,580,0,0,0,0,0,0,0,0
201506,2243523,30,1.2,1.2,0,0,0,0,0,0
201506,2243523,580,0,0,0,0,0,0,0,0
201506,2444435,30,112.4,112.4,0,0,28.6,0,0,0
201506,2444435,580,80108.7,66909,0,20000,50585.5,0,0,0
201506,2444436,580,0,0,0,0,0,0,0,0
201506,2444439,580,24634.8,20565.7,1109.4,20000,38219.1,0,0,51000
201506,2444440,580,0,0,0,0,0,2000,2000,0
201506,2476964,580,0,0,0,0,0,0,0,0
201506,2505081,580,0,0,0,0,0,10,0,0
201506,2517725,30,247.2,247.2,0,0,27.6,0,0,0
201506,2517725,580,78565.8,75959.2,0,0,22174.6,0,0,0
201506,2530359,580,0,0,0,0,0,6000,6000,0
201506,2543678,580,0,0,0,0,0,0,0,0
201506,2566588,580,129.2,129.2,0,0,3992.2,0,0,4100
201506,2569159,580,0,0,0,0,0,0,0,0
201506,2617190,580,6803,2520.1,907.5,0,4752.4,0,0,1000
201506,2617271,30,160.3,160.3,0,0,0,0,0,0
201506,2617271,580,32,32,0,0,0,0,0,0
201506,2617272,580,80.6,80.6,0,0,0,0,0,0
201506,2617273,580,38.7,38.7,0,0,0,0,0,0
201506,2617276,30,1399,1399,0,0,0,0,0,0
201506,2617276,580,9.6,9.6,0,0,0,0,0,0
201507,2842,30,60.3,60.3,0,0,1.7,0,65.9,0
201507,2842,580,2739.2,2534.5,0,0,365.8,0,0,0
201507,8110,30,1195.9,119.9,0,0,2813.1,0,0,0
201507,8110,580,1596506.5,1533956.4,1819.7,0,328113.3,0,914687,0
201507,9007,30,0,0,0,0,0,200,200,0
201507,9007,580,459815,435815,0,0,0,47600,3200,1e+05
201507,12222,30,29.5,29.5,0,0,0,0,0,0
201507,12222,580,63.9,63.9,0,0,0,0,0,50
201507,13976,30,0,0,0,0,0,0,0,0
201507,13976,580,86.6,86.6,0,0,0,0,0,0
201507,21192,580,103.9,0,103.9,0,306.1,0,0,410
201507,42875,580,1600,1600,0,0,0,0,0,0
201507,236228,580,55.5,51.5,0,0,10.1,0,65.6,0
201507,267001,30,0,0,0,0,0,0,0,0
201507,267001,580,0,0,0,0,0,0,0,0
201507,306493,580,121.7,121.7,0,0,0,0,0,0
201507,345189,580,5000,4400,0,0,0,400,0,5000
201507,403025,580,0,0,0,0,0,0,0,0
201507,464169,580,20,20,0,0,0,0,0,0
201507,1040233,580,0,0,0,0,0,0,0,0
201507,1043617,30,0,0,0,0,0,0,0,0
201507,1043617,580,100,0,0,0,0,954,428,0
201507,1052730,30,592,592,0,0,0,0,0,0
201507,1065308,580,0,0,0,0,0,0,0,0
201507,1094947,580,0,0,0,0,0,0,0,0
201507,1097782,580,0,0,0,0,0,0,0,0
201507,1110902,580,0,0,0,0,0,0,0,0
201507,1117808,30,0,0,0,0,0,0,0,0
201507,1117808,580,0,0,0,0,0,5,5,0
201507,1186333,580,63.6,63.6,0,0,166.4,0,0,200
201507,1238326,580,0,0,0,0,0,0,0,0
201507,1239635,580,0,0,0,0,0,0,0,0
201507,1247603,580,0,0,0,0,0,0,0,0
201507,1306061,580,0,0,0,0,0,0,0,0
201507,1323375,580,0,0,0,0,0,0,0,0
201507,1351710,580,0,0,0,0,0,0,0,0
201507,1351711,580,0,0,0,0,0,0,0,0
201507,1371413,580,0,0,0,0,0,0,0,0
201507,1371593,580,0,0,0,0,0,0,0,0
201507,1371651,580,0,0,0,0,0,0,0,0
201507,1371656,580,0,0,0,0,0,0,0,0
201507,1371661,580,0,0,0,0,0,0,0,0
201507,1398500,580,0,0,0,0,0,0,0,0
201507,1401220,580,10,0,0,0,0,0,10,0
201507,1415687,580,0,0,0,0,0,0,0,0
201507,1419109,580,0,0,0,0,0,0,0,0
201507,1420200,580,0,0,0,0,0,0,0,0
201507,1440762,580,0,0,0,0,0,5,5,0
201507,1444713,580,0,0,0,0,0,0,0,0
201507,1553859,580,0,0,0,0,0,0,0,0
201507,1608790,580,0,0,0,0,0,0,0,0
201507,1899424,580,0,0,0,0,0,0,0,0
201507,2243523,30,1.2,1.2,0,0,0,0,0,0
201507,2243523,580,0,0,0,0,0,0,0,0
201507,2444435,30,0,0,0,0,17.4,0,0,0
201507,2444435,580,61083.7,55679.9,0,20000,19025,0,0,0
201507,2444436,580,0,0,0,0,0,0,0,0
201507,2444439,580,28466.5,27802.8,390.9,20000,20168.3,0,0,24000
201507,2444440,580,7760,0,0,0,0,0,7760,0
201507,2476964,580,0,0,0,0,0,5,5,0
201507,2505081,580,0,0,0,0,0,0,0,0
201507,2517725,30,247.2,247.2,0,0,0,0,0,0
201507,2517725,580,60473.6,54059.8,0,0,18092.2,0,0,0
201507,2530359,580,0,0,0,0,0,0,0,0
201507,2543678,580,0,0,0,0,0,0,0,0
201507,2566588,580,129.2,129.2,0,0,0,0,0,0
201507,2569159,580,0,0,0,0,0,0,0,0
201507,2617190,580,3362.9,3362.9,0,0,3440.1,0,0,0
201507,2617271,30,160.3,160.3,0,0,0,0,0,0
201507,2617271,580,15.9,15.9,0,0,16.1,0,0,0
201507,2617272,580,80.6,80.6,0,0,0,0,0,0
